datetime,temp,humidity,precip,windspeed,city
2022-05-01,52.7,82.4,0.224,5.4,Newcastle upon Tyne
2022-05-02,50.1,82.5,0.004,9.2,Newcastle upon Tyne
2022-05-03,48.0,85.7,0.027,6.6,Newcastle upon Tyne
2022-05-04,52.8,83.4,0.14,13.8,Newcastle upon Tyne
2022-05-05,51.9,80.8,0.006,12.0,Newcastle upon Tyne
2022-05-06,54.6,82.3,0.017,14.3,Newcastle upon Tyne
2022-05-07,49.7,78.0,0.008,8.6,Newcastle upon Tyne
2022-05-08,50.9,76.2,0.0,9.7,Newcastle upon Tyne
2022-05-09,54.7,73.1,0.01,14.5,Newcastle upon Tyne
2022-05-10,55.8,66.7,0.037,19.6,Newcastle upon Tyne
2022-05-11,53.0,69.9,0.044,17.5,Newcastle upon Tyne
2022-05-12,51.2,68.7,0.001,17.6,Newcastle upon Tyne
2022-05-13,54.0,72.4,0.039,23.1,Newcastle upon Tyne
2022-05-14,54.9,70.0,0.0,13.0,Newcastle upon Tyne
2022-05-15,51.5,83.8,0.031,10.8,Newcastle upon Tyne
2022-05-16,52.3,93.8,0.714,11.2,Newcastle upon Tyne
2022-05-17,59.8,78.5,0.255,10.8,Newcastle upon Tyne
2022-05-18,58.6,63.9,0.021,13.8,Newcastle upon Tyne
2022-05-19,56.4,60.1,0.026,12.5,Newcastle upon Tyne
2022-05-20,53.3,69.9,0.002,11.8,Newcastle upon Tyne
2022-05-21,54.7,69.9,0.001,14.2,Newcastle upon Tyne
2022-05-22,56.7,75.6,0.024,13.3,Newcastle upon Tyne
2022-05-23,56.0,72.5,0.017,14.0,Newcastle upon Tyne
2022-05-24,51.3,77.9,0.161,16.3,Newcastle upon Tyne
2022-05-25,54.7,70.3,0.038,23.8,Newcastle upon Tyne
2022-05-26,54.3,67.2,0.008,25.1,Newcastle upon Tyne
2022-05-27,53.5,59.8,0.0,21.5,Newcastle upon Tyne
2022-05-28,50.3,71.5,0.0,13.8,Newcastle upon Tyne
2022-05-29,47.9,75.1,0.044,11.5,Newcastle upon Tyne
2022-05-30,48.3,88.5,0.235,8.4,Newcastle upon Tyne
2022-05-31,49.0,90.6,0.441,5.4,Newcastle upon Tyne
2022-06-01,51.6,80.9,0.002,11.1,Newcastle upon Tyne
2022-06-02,54.3,74.9,0.212,7.4,Newcastle upon Tyne
2022-06-03,53.9,81.4,0.027,14.7,Newcastle upon Tyne
2022-06-04,51.4,73.1,0.0,10.5,Newcastle upon Tyne
2022-06-05,51.1,79.8,0.015,12.4,Newcastle upon Tyne
2022-06-06,52.1,80.0,0.024,10.8,Newcastle upon Tyne
2022-06-07,52.1,81.9,0.0,8.4,Newcastle upon Tyne
2022-06-08,55.7,85.0,0.348,14.7,Newcastle upon Tyne
2022-06-09,58.2,77.6,0.0,12.9,Newcastle upon Tyne
2022-06-10,61.5,63.2,0.0,20.8,Newcastle upon Tyne
2022-06-11,58.8,67.7,0.026,19.8,Newcastle upon Tyne
2022-06-12,55.4,69.4,0.015,21.4,Newcastle upon Tyne
2022-06-13,54.1,75.7,0.001,16.0,Newcastle upon Tyne
2022-06-14,56.6,69.5,0.001,10.3,Newcastle upon Tyne
2022-06-15,58.8,65.6,0.0,6.7,Newcastle upon Tyne
2022-06-16,63.0,64.0,0.0,8.5,Newcastle upon Tyne
2022-06-17,64.1,64.6,0.003,17.9,Newcastle upon Tyne
2022-06-18,55.2,65.7,0.0,18.5,Newcastle upon Tyne
2022-06-19,55.8,67.1,0.0,14.8,Newcastle upon Tyne
2022-06-20,58.3,65.3,0.0,11.3,Newcastle upon Tyne
2022-06-21,59.6,77.2,0.014,10.5,Newcastle upon Tyne
2022-06-22,62.8,75.8,0.0,13.9,Newcastle upon Tyne
2022-06-23,63.5,71.8,0.036,9.7,Newcastle upon Tyne
2022-06-24,65.1,76.9,0.141,7.4,Newcastle upon Tyne
2022-06-25,60.9,64.0,0.047,17.4,Newcastle upon Tyne
2022-06-26,58.4,65.6,0.001,17.0,Newcastle upon Tyne
2022-06-27,57.6,68.9,0.086,15.5,Newcastle upon Tyne
2022-06-28,58.4,67.1,0.009,16.6,Newcastle upon Tyne
2022-06-29,60.3,78.9,0.202,10.6,Newcastle upon Tyne
2022-06-30,58.6,86.3,0.133,6.1,Newcastle upon Tyne
2022-07-01,57.5,84.1,0.234,10.7,Newcastle upon Tyne
2022-07-02,59.8,69.3,0.027,16.5,Newcastle upon Tyne
2022-07-03,58.7,73.5,0.006,16.7,Newcastle upon Tyne
2022-07-04,57.7,68.6,0.006,22.3,Newcastle upon Tyne
2022-07-05,57.6,66.8,0.001,14.9,Newcastle upon Tyne
2022-07-06,60.4,82.4,0.042,26.1,Newcastle upon Tyne
2022-07-07,63.6,71.1,0.0,16.4,Newcastle upon Tyne
2022-07-08,62.7,77.9,0.0,18.6,Newcastle upon Tyne
2022-07-09,62.1,70.5,0.0,13.1,Newcastle upon Tyne
2022-07-10,66.6,65.5,0.0,11.9,Newcastle upon Tyne
2022-07-11,68.5,63.7,0.0,10.1,Newcastle upon Tyne
2022-07-12,68.2,64.7,0.0,12.6,Newcastle upon Tyne
2022-07-13,61.0,65.8,0.0,17.1,Newcastle upon Tyne
2022-07-14,59.7,69.9,0.025,14.7,Newcastle upon Tyne
2022-07-15,59.7,78.6,0.037,15.4,Newcastle upon Tyne
2022-07-16,62.2,70.6,0.0,13.4,Newcastle upon Tyne
2022-07-17,67.7,65.6,0.022,9.8,Newcastle upon Tyne
2022-07-18,76.1,45.5,0.0,8.5,Newcastle upon Tyne
2022-07-19,78.7,49.8,0.0,16.2,Newcastle upon Tyne
2022-07-20,65.6,74.9,0.006,12.7,Newcastle upon Tyne
2022-07-21,60.4,76.0,0.0,11.2,Newcastle upon Tyne
2022-07-22,57.5,86.1,0.066,5.6,Newcastle upon Tyne
2022-07-23,62.1,79.2,0.07,11.0,Newcastle upon Tyne
2022-07-24,67.3,73.8,0.226,15.7,Newcastle upon Tyne
2022-07-25,60.3,84.4,0.331,16.6,Newcastle upon Tyne
2022-07-26,57.8,71.6,0.026,8.7,Newcastle upon Tyne
2022-07-27,57.5,77.3,0.0,7.1,Newcastle upon Tyne
2022-07-28,58.3,83.7,0.026,6.9,Newcastle upon Tyne
2022-07-29,61.0,77.4,0.608,9.3,Newcastle upon Tyne
2022-07-30,64.6,82.0,0.088,11.8,Newcastle upon Tyne
2022-07-31,59.9,87.9,0.156,11.3,Newcastle upon Tyne
2022-08-01,61.6,74.0,0.131,12.5,Newcastle upon Tyne
2022-08-02,68.2,77.0,0.028,17.4,Newcastle upon Tyne
2022-08-03,64.6,69.4,0.035,16.0,Newcastle upon Tyne
2022-08-04,59.2,69.4,0.006,15.1,Newcastle upon Tyne
2022-08-05,55.2,71.1,0.113,14.0,Newcastle upon Tyne
2022-08-06,57.6,71.8,0.001,17.5,Newcastle upon Tyne
2022-08-07,60.6,78.8,0.0,18.5,Newcastle upon Tyne
2022-08-08,63.2,68.5,0.0,13.7,Newcastle upon Tyne
2022-08-09,65.6,65.9,0.0,9.1,Newcastle upon Tyne
2022-08-10,68.3,62.9,0.0,9.2,Newcastle upon Tyne
2022-08-11,68.9,56.1,0.0,8.4,Newcastle upon Tyne
2022-08-12,65.3,68.9,0.0,10.0,Newcastle upon Tyne
2022-08-13,63.4,80.1,0.001,10.6,Newcastle upon Tyne
2022-08-14,66.0,78.3,0.0,9.1,Newcastle upon Tyne
2022-08-15,64.1,88.2,0.191,9.8,Newcastle upon Tyne
2022-08-16,58.9,94.1,0.371,12.6,Newcastle upon Tyne
2022-08-17,56.6,71.3,0.0,12.5,Newcastle upon Tyne
2022-08-18,60.8,78.1,0.03,11.7,Newcastle upon Tyne
2022-08-19,60.1,70.1,0.006,13.5,Newcastle upon Tyne
2022-08-20,59.0,81.9,0.272,15.4,Newcastle upon Tyne
2022-08-21,57.8,73.0,0.001,15.7,Newcastle upon Tyne
2022-08-22,59.6,82.5,0.101,7.2,Newcastle upon Tyne
2022-08-23,65.4,78.3,0.0,8.1,Newcastle upon Tyne
2022-08-24,63.5,80.6,0.214,14.4,Newcastle upon Tyne
2022-08-25,58.9,77.4,0.007,10.3,Newcastle upon Tyne
2022-08-26,59.3,71.3,0.0,7.4,Newcastle upon Tyne
2022-08-27,60.9,77.3,0.0,6.6,Newcastle upon Tyne
2022-08-28,57.5,88.9,0.006,12.7,Newcastle upon Tyne
2022-08-29,58.1,83.7,0.0,10.8,Newcastle upon Tyne
2022-08-30,56.7,73.2,0.0,12.5,Newcastle upon Tyne
2022-08-31,56.3,87.5,0.094,11.1,Newcastle upon Tyne
2022-09-01,57.7,84.4,0.008,10.9,Newcastle upon Tyne
2022-09-02,59.7,83.9,0.001,9.5,Newcastle upon Tyne
2022-09-03,63.0,90.2,0.035,12.2,Newcastle upon Tyne
2022-09-04,64.0,85.7,0.047,7.6,Newcastle upon Tyne
2022-09-05,64.9,81.1,0.135,8.6,Newcastle upon Tyne
2022-09-06,62.1,88.8,1.048,8.3,Newcastle upon Tyne
2022-09-07,60.9,84.8,0.044,9.5,Newcastle upon Tyne
2022-09-08,56.8,97.9,0.314,6.8,Newcastle upon Tyne
2022-09-09,58.2,97.1,0.685,17.4,Newcastle upon Tyne
2022-09-10,57.0,93.6,0.128,12.8,Newcastle upon Tyne
2022-09-11,58.8,87.8,0.118,9.5,Newcastle upon Tyne
2022-09-12,61.3,81.3,0.018,17.4,Newcastle upon Tyne
2022-09-13,56.5,78.7,0.0,8.9,Newcastle upon Tyne
2022-09-14,53.2,84.3,0.0,8.7,Newcastle upon Tyne
2022-09-15,53.1,73.3,0.002,13.5,Newcastle upon Tyne
2022-09-16,49.2,72.8,0.021,19.8,Newcastle upon Tyne
2022-09-17,50.7,67.7,0.001,14.2,Newcastle upon Tyne
2022-09-18,52.4,78.4,0.0,11.6,Newcastle upon Tyne
2022-09-19,53.6,79.1,0.0,5.5,Newcastle upon Tyne
2022-09-20,57.4,82.6,0.001,7.5,Newcastle upon Tyne
2022-09-21,55.9,78.5,0.0,11.1,Newcastle upon Tyne
2022-09-22,57.2,87.4,0.143,9.6,Newcastle upon Tyne
2022-09-23,52.0,87.9,0.081,9.0,Newcastle upon Tyne
2022-09-24,49.7,86.3,0.019,12.6,Newcastle upon Tyne
2022-09-25,51.2,85.7,0.019,19.1,Newcastle upon Tyne
2022-09-26,49.2,79.2,0.132,18.6,Newcastle upon Tyne
2022-09-27,46.1,80.1,0.106,15.6,Newcastle upon Tyne
2022-09-28,49.2,88.4,0.508,15.9,Newcastle upon Tyne
2022-09-29,54.3,89.1,0.057,15.6,Newcastle upon Tyne
2022-09-30,50.7,92.0,0.201,17.3,Newcastle upon Tyne
2022-10-01,53.4,82.4,0.078,21.2,Newcastle upon Tyne
2022-10-02,53.1,81.4,0.002,15.3,Newcastle upon Tyne
2022-10-03,51.8,86.7,0.001,8.4,Newcastle upon Tyne
2022-10-04,59.6,81.4,0.063,14.3,Newcastle upon Tyne
2022-10-05,54.0,87.0,0.298,20.9,Newcastle upon Tyne
2022-10-06,56.2,74.3,0.013,20.2,Newcastle upon Tyne
2022-10-07,53.2,79.2,0.226,20.3,Newcastle upon Tyne
2022-10-08,50.0,82.0,0.014,16.3,Newcastle upon Tyne
2022-10-09,51.6,79.5,0.084,15.0,Newcastle upon Tyne
2022-10-10,50.0,76.0,0.007,20.4,Newcastle upon Tyne
2022-10-11,50.0,80.0,0.0,13.4,Newcastle upon Tyne
2022-10-12,52.3,82.3,0.016,15.8,Newcastle upon Tyne
2022-10-13,47.4,79.5,0.007,9.1,Newcastle upon Tyne
2022-10-14,49.8,84.3,0.181,16.7,Newcastle upon Tyne
2022-10-15,47.7,83.4,0.182,15.5,Newcastle upon Tyne
2022-10-16,49.7,74.4,0.043,23.3,Newcastle upon Tyne
2022-10-17,54.8,77.3,0.279,22.8,Newcastle upon Tyne
2022-10-18,49.2,87.2,0.0,17.2,Newcastle upon Tyne
2022-10-19,49.9,88.1,0.03,13.1,Newcastle upon Tyne
2022-10-20,52.8,96.4,0.631,11.7,Newcastle upon Tyne
2022-10-21,53.2,96.4,0.052,7.1,Newcastle upon Tyne
2022-10-22,55.8,85.0,0.014,12.6,Newcastle upon Tyne
2022-10-23,53.6,97.2,0.181,11.7,Newcastle upon Tyne
2022-10-24,53.0,91.2,0.022,11.9,Newcastle upon Tyne
2022-10-25,52.8,85.3,0.007,7.8,Newcastle upon Tyne
2022-10-26,57.5,80.7,0.118,19.6,Newcastle upon Tyne
2022-10-27,55.2,88.6,0.0,8.6,Newcastle upon Tyne
2022-10-28,56.6,82.2,0.127,20.1,Newcastle upon Tyne
2022-10-29,52.8,92.5,0.049,11.8,Newcastle upon Tyne
2022-10-30,54.1,85.0,0.007,12.8,Newcastle upon Tyne
2022-10-31,53.0,88.8,0.154,10.7,Newcastle upon Tyne
2022-11-01,51.1,84.9,0.387,17.2,Newcastle upon Tyne
2022-11-02,48.2,82.4,0.214,16.9,Newcastle upon Tyne
2022-11-03,45.9,81.9,0.016,13.5,Newcastle upon Tyne
2022-11-04,42.4,91.8,0.007,15.5,Newcastle upon Tyne
2022-11-05,45.4,95.5,0.126,8.3,Newcastle upon Tyne
2022-11-06,44.9,93.6,0.015,6.7,Newcastle upon Tyne
2022-11-07,51.2,85.8,0.029,14.2,Newcastle upon Tyne
2022-11-08,51.1,82.3,0.053,13.6,Newcastle upon Tyne
2022-11-09,49.2,80.4,0.018,16.3,Newcastle upon Tyne
2022-11-10,57.7,77.5,0.013,23.2,Newcastle upon Tyne
2022-11-11,59.9,75.2,0.018,24.9,Newcastle upon Tyne
2022-11-12,53.5,87.8,0.003,7.6,Newcastle upon Tyne
2022-11-13,50.4,97.1,0.0,7.7,Newcastle upon Tyne
2022-11-14,49.4,96.4,0.0,6.8,Newcastle upon Tyne
2022-11-15,48.1,98.3,0.438,8.6,Newcastle upon Tyne
2022-11-16,44.0,95.8,0.419,6.4,Newcastle upon Tyne
2022-11-17,48.3,97.5,1.633,19.9,Newcastle upon Tyne
2022-11-18,47.8,92.6,0.573,15.0,Newcastle upon Tyne
2022-11-19,43.3,91.8,0.055,9.4,Newcastle upon Tyne
2022-11-20,40.8,92.6,0.25,11.8,Newcastle upon Tyne
2022-11-21,36.0,94.6,0.008,10.3,Newcastle upon Tyne
2022-11-22,44.5,91.5,0.054,13.2,Newcastle upon Tyne
2022-11-23,42.0,92.5,0.081,12.5,Newcastle upon Tyne
2022-11-24,43.7,86.6,0.067,15.9,Newcastle upon Tyne
2022-11-25,46.6,82.0,0.111,15.6,Newcastle upon Tyne
2022-11-26,48.9,83.8,0.018,17.8,Newcastle upon Tyne
2022-11-27,48.5,82.1,0.033,13.0,Newcastle upon Tyne
2022-11-28,37.8,97.3,0.001,7.2,Newcastle upon Tyne
2022-11-29,35.6,99.6,0.019,5.1,Newcastle upon Tyne
2022-11-30,35.6,99.8,0.001,6.2,Newcastle upon Tyne
2022-12-01,38.4,98.5,0.01,4.3,Newcastle upon Tyne
2022-12-02,43.2,94.2,0.058,5.4,Newcastle upon Tyne
2022-12-03,41.0,86.5,0.086,8.9,Newcastle upon Tyne
2022-12-04,42.1,86.4,0.323,14.0,Newcastle upon Tyne
2022-12-05,41.3,84.4,0.1,13.5,Newcastle upon Tyne
2022-12-06,37.5,93.6,0.086,12.1,Newcastle upon Tyne
2022-12-07,34.2,84.4,0.025,13.8,Newcastle upon Tyne
2022-12-08,32.4,87.3,0.01,12.3,Newcastle upon Tyne
2022-12-09,30.4,89.8,0.004,13.3,Newcastle upon Tyne
2022-12-10,28.5,96.4,0.0,6.3,Newcastle upon Tyne
2022-12-11,29.8,98.3,0.002,6.8,Newcastle upon Tyne
2022-12-12,25.8,99.0,0.007,3.9,Newcastle upon Tyne
2022-12-13,23.1,98.7,0.001,6.1,Newcastle upon Tyne
2022-12-14,26.5,86.7,0.009,13.7,Newcastle upon Tyne
2022-12-15,28.1,85.3,0.007,14.8,Newcastle upon Tyne
2022-12-16,30.0,89.3,0.002,11.9,Newcastle upon Tyne
2022-12-17,34.9,90.6,0.006,9.0,Newcastle upon Tyne
2022-12-18,32.2,94.4,0.0,13.5,Newcastle upon Tyne
2022-12-19,47.4,91.1,0.137,20.5,Newcastle upon Tyne
2022-12-20,44.2,76.4,0.015,14.1,Newcastle upon Tyne
2022-12-21,43.7,79.1,0.069,20.5,Newcastle upon Tyne
2022-12-22,42.6,92.3,0.02,10.8,Newcastle upon Tyne
2022-12-23,39.8,98.3,0.427,8.6,Newcastle upon Tyne
2022-12-24,42.9,93.0,0.113,13.6,Newcastle upon Tyne
2022-12-25,46.0,85.2,0.09,11.9,Newcastle upon Tyne
2022-12-26,37.0,85.4,0.414,19.5,Newcastle upon Tyne
2022-12-27,39.0,91.2,0.033,16.1,Newcastle upon Tyne
2022-12-28,45.7,85.4,0.211,16.9,Newcastle upon Tyne
2022-12-29,42.8,79.3,0.049,24.4,Newcastle upon Tyne
2022-12-30,45.2,79.1,0.093,23.5,Newcastle upon Tyne
2022-12-31,41.6,94.5,0.298,15.0,Newcastle upon Tyne
2023-01-01,42.3,90.8,0.658,15.1,Newcastle upon Tyne
2023-01-02,34.8,90.3,0.007,15.3,Newcastle upon Tyne
2023-01-03,39.9,94.5,0.033,14.1,Newcastle upon Tyne
2023-01-04,50.9,82.0,0.103,27.8,Newcastle upon Tyne
2023-01-05,47.8,88.9,0.088,18.3,Newcastle upon Tyne
2023-01-06,45.7,75.3,0.004,29.3,Newcastle upon Tyne
2023-01-07,48.7,85.5,0.36,14.4,Newcastle upon Tyne
2023-01-08,42.3,86.5,0.226,18.4,Newcastle upon Tyne
2023-01-09,42.2,86.5,0.003,20.1,Newcastle upon Tyne
2023-01-10,45.0,86.9,0.397,30.7,Newcastle upon Tyne
2023-01-11,43.3,77.6,0.083,24.0,Newcastle upon Tyne
2023-01-12,42.9,81.4,0.082,27.4,Newcastle upon Tyne
2023-01-13,43.9,82.3,0.04,28.2,Newcastle upon Tyne
2023-01-14,41.8,83.2,0.176,34.7,Newcastle upon Tyne
2023-01-15,38.2,84.0,0.05,34.7,Newcastle upon Tyne
2023-01-16,29.3,88.9,0.002,12.8,Newcastle upon Tyne
2023-01-17,29.0,87.9,0.001,16.7,Newcastle upon Tyne
2023-01-18,33.9,79.1,0.039,20.3,Newcastle upon Tyne
2023-01-19,32.0,87.3,0.003,18.0,Newcastle upon Tyne
2023-01-20,34.5,84.2,0.013,14.2,Newcastle upon Tyne
2023-01-21,30.6,89.9,0.001,7.9,Newcastle upon Tyne
2023-01-22,34.1,85.9,0.001,6.3,Newcastle upon Tyne
2023-01-23,41.2,90.8,0.001,5.7,Newcastle upon Tyne
2023-01-24,45.9,91.1,0.0,14.4,Newcastle upon Tyne
2023-01-25,44.8,86.2,0.008,19.5,Newcastle upon Tyne
2023-01-26,41.1,84.6,0.048,12.1,Newcastle upon Tyne
2023-01-27,37.8,92.3,0.016,10.9,Newcastle upon Tyne
2023-01-28,39.8,91.1,0.009,12.1,Newcastle upon Tyne
2023-01-29,43.4,84.2,0.005,29.0,Newcastle upon Tyne
2023-01-30,42.8,76.9,0.001,25.2,Newcastle upon Tyne
2023-01-31,43.6,81.2,0.125,28.2,Newcastle upon Tyne
2023-02-01,44.2,84.0,0.079,26.3,Newcastle upon Tyne
2023-02-02,48.9,82.9,0.006,31.2,Newcastle upon Tyne
2023-02-03,49.5,84.2,0.002,29.0,Newcastle upon Tyne
2023-02-04,46.4,82.0,0.009,20.0,Newcastle upon Tyne
2023-02-05,36.7,77.9,0.0,10.3,Newcastle upon Tyne
2023-02-06,40.2,76.0,0.0,12.1,Newcastle upon Tyne
2023-02-07,42.6,88.4,0.0,13.5,Newcastle upon Tyne
2023-02-08,43.4,76.2,0.0,20.4,Newcastle upon Tyne
2023-02-09,41.1,80.2,0.007,21.6,Newcastle upon Tyne
2023-02-10,46.6,77.2,0.0,24.6,Newcastle upon Tyne
2023-02-11,47.2,81.8,0.0,17.6,Newcastle upon Tyne
2023-02-12,44.5,72.7,0.0,6.6,Newcastle upon Tyne
2023-02-13,37.1,86.6,0.001,6.6,Newcastle upon Tyne
2023-02-14,36.9,87.2,0.008,7.5,Newcastle upon Tyne
2023-02-15,42.9,75.5,0.001,18.1,Newcastle upon Tyne
2023-02-16,46.6,84.4,0.0,14.4,Newcastle upon Tyne
2023-02-17,49.7,77.1,0.147,39.8,Newcastle upon Tyne
2023-02-18,46.9,93.5,0.398,25.0,Newcastle upon Tyne
2023-02-19,44.8,87.5,0.041,21.5,Newcastle upon Tyne
2023-02-20,52.0,82.2,0.029,29.1,Newcastle upon Tyne
2023-02-21,49.2,80.9,0.001,15.2,Newcastle upon Tyne
2023-02-22,43.7,84.8,0.044,18.4,Newcastle upon Tyne
2023-02-23,40.0,78.1,0.034,17.0,Newcastle upon Tyne
2023-02-24,43.1,81.4,0.039,20.4,Newcastle upon Tyne
2023-02-25,38.8,82.0,0.065,16.2,Newcastle upon Tyne
2023-02-26,40.4,82.1,0.015,12.6,Newcastle upon Tyne
2023-02-27,40.4,91.1,0.038,13.2,Newcastle upon Tyne
2023-02-28,41.5,92.7,0.1,17.5,Newcastle upon Tyne
2023-03-01,42.2,91.7,0.208,20.2,Newcastle upon Tyne
2023-03-02,40.7,89.9,0.088,9.4,Newcastle upon Tyne
2023-03-03,40.6,79.4,0.0,11.0,Newcastle upon Tyne
2023-03-04,39.2,80.4,0.019,10.1,Newcastle upon Tyne
2023-03-05,38.7,82.8,0.008,13.6,Newcastle upon Tyne
2023-03-06,37.4,84.8,0.033,14.7,Newcastle upon Tyne
2023-03-07,31.7,76.1,0.023,13.1,Newcastle upon Tyne
2023-03-08,29.6,80.1,0.0,8.6,Newcastle upon Tyne
2023-03-09,33.0,81.3,0.046,15.3,Newcastle upon Tyne
2023-03-10,34.7,74.4,0.138,15.5,Newcastle upon Tyne
2023-03-11,35.3,72.7,0.0,9.9,Newcastle upon Tyne
2023-03-12,45.5,84.6,0.078,21.9,Newcastle upon Tyne
2023-03-13,47.7,85.5,0.474,25.1,Newcastle upon Tyne
2023-03-14,34.6,81.7,0.035,19.9,Newcastle upon Tyne
2023-03-15,34.1,89.1,0.201,10.0,Newcastle upon Tyne
2023-03-16,49.1,88.9,0.21,14.4,Newcastle upon Tyne
2023-03-17,50.2,79.4,0.051,10.7,Newcastle upon Tyne
2023-03-18,48.4,93.2,0.072,13.4,Newcastle upon Tyne
2023-03-19,44.7,82.8,0.043,14.3,Newcastle upon Tyne
2023-03-20,48.3,88.0,0.076,8.2,Newcastle upon Tyne
2023-03-21,51.6,81.6,0.028,15.4,Newcastle upon Tyne
2023-03-22,49.8,67.9,0.098,24.0,Newcastle upon Tyne
2023-03-23,48.4,73.4,0.172,18.3,Newcastle upon Tyne
2023-03-24,47.9,74.4,0.115,18.5,Newcastle upon Tyne
2023-03-25,43.5,84.2,0.151,14.4,Newcastle upon Tyne
2023-03-26,39.2,83.7,0.026,15.2,Newcastle upon Tyne
2023-03-27,36.8,68.3,0.001,7.7,Newcastle upon Tyne
2023-03-28,40.4,90.3,0.118,9.8,Newcastle upon Tyne
2023-03-29,49.5,89.1,0.019,11.1,Newcastle upon Tyne
2023-03-30,51.9,80.5,0.07,12.2,Newcastle upon Tyne
2023-03-31,45.9,98.3,0.163,16.1,Newcastle upon Tyne
2023-04-01,42.7,95.0,0.064,12.1,Newcastle upon Tyne
2023-04-02,42.4,77.4,0.014,8.9,Newcastle upon Tyne
2023-04-03,40.1,79.5,0.0,11.1,Newcastle upon Tyne
2023-04-04,45.7,69.0,0.007,9.8,Newcastle upon Tyne
2023-04-05,47.0,85.3,0.108,9.6,Newcastle upon Tyne
2023-04-06,48.6,84.1,0.219,15.8,Newcastle upon Tyne
2023-04-07,43.0,82.2,0.002,11.0,Newcastle upon Tyne
2023-04-08,47.3,82.7,0.0,11.0,Newcastle upon Tyne
2023-04-09,45.4,85.2,0.0,11.1,Newcastle upon Tyne
2023-04-10,49.2,80.2,0.127,17.5,Newcastle upon Tyne
2023-04-11,46.2,74.5,0.184,20.8,Newcastle upon Tyne
2023-04-12,42.1,77.4,0.09,20.9,Newcastle upon Tyne
2023-04-13,42.9,87.1,0.131,15.3,Newcastle upon Tyne
2023-04-14,43.4,84.0,0.037,9.8,Newcastle upon Tyne
2023-04-15,46.5,84.8,0.014,9.8,Newcastle upon Tyne
2023-04-16,51.4,76.5,0.0,7.8,Newcastle upon Tyne
2023-04-17,50.4,85.5,0.0,9.9,Newcastle upon Tyne
2023-04-18,46.1,87.3,0.008,13.3,Newcastle upon Tyne
2023-04-19,46.7,82.8,0.001,13.8,Newcastle upon Tyne
2023-04-20,45.5,80.8,0.001,15.8,Newcastle upon Tyne
2023-04-21,47.7,82.1,0.0,20.4,Newcastle upon Tyne
2023-04-22,46.0,96.1,0.439,11.5,Newcastle upon Tyne
2023-04-23,45.2,86.8,0.002,14.9,Newcastle upon Tyne
2023-04-24,41.4,75.9,0.035,17.0,Newcastle upon Tyne
2023-04-25,38.8,69.9,0.0,10.9,Newcastle upon Tyne
2023-04-26,42.6,68.8,0.0,8.6,Newcastle upon Tyne
2023-04-27,45.0,78.6,0.014,10.9,Newcastle upon Tyne
2023-04-28,48.5,88.3,0.079,7.6,Newcastle upon Tyne
2023-04-29,45.8,89.8,0.049,9.7,Newcastle upon Tyne
2023-04-30,50.4,94.1,0.261,9.8,Newcastle upon Tyne
2023-05-01,49.9,85.8,0.014,16.8,Newcastle upon Tyne
2023-05-02,46.6,78.4,0.014,8.0,Newcastle upon Tyne
2023-05-03,51.2,73.2,0.0,11.2,Newcastle upon Tyne
2023-05-04,46.2,79.0,0.0,15.8,Newcastle upon Tyne
2023-05-05,51.7,90.7,0.14,13.3,Newcastle upon Tyne
2023-05-06,53.5,88.5,0.083,10.0,Newcastle upon Tyne
2023-05-07,54.0,91.2,0.031,7.5,Newcastle upon Tyne
2023-05-08,54.6,93.7,0.583,7.6,Newcastle upon Tyne
2023-05-09,56.3,81.9,0.023,12.4,Newcastle upon Tyne
2023-05-10,53.0,83.3,0.119,11.9,Newcastle upon Tyne
2023-05-11,53.5,81.9,0.002,10.4,Newcastle upon Tyne
2023-05-12,48.1,93.6,0.002,11.1,Newcastle upon Tyne
2023-05-13,50.3,78.9,0.0,7.7,Newcastle upon Tyne
2023-05-14,52.3,81.2,0.002,13.9,Newcastle upon Tyne
2023-05-15,48.9,70.0,0.004,10.8,Newcastle upon Tyne
2023-05-16,50.9,76.4,0.028,15.3,Newcastle upon Tyne
2023-05-17,53.6,74.4,0.001,13.2,Newcastle upon Tyne
2023-05-18,55.2,73.0,0.002,9.2,Newcastle upon Tyne
2023-05-19,54.1,78.4,0.145,8.7,Newcastle upon Tyne
2023-05-20,53.2,72.9,0.001,9.3,Newcastle upon Tyne
2023-05-21,55.9,66.6,0.0,10.1,Newcastle upon Tyne
2023-05-22,50.3,77.4,0.0,13.6,Newcastle upon Tyne
2023-05-23,53.9,73.5,0.0,15.0,Newcastle upon Tyne
2023-05-24,54.6,70.6,0.0,14.1,Newcastle upon Tyne
2023-05-25,55.6,76.7,0.0,6.8,Newcastle upon Tyne
2023-05-26,54.4,85.4,0.0,9.8,Newcastle upon Tyne
2023-05-27,57.2,76.0,0.0,16.3,Newcastle upon Tyne
2023-05-28,51.8,72.4,0.0,14.5,Newcastle upon Tyne
2023-05-29,51.5,72.8,0.0,8.1,Newcastle upon Tyne
2023-05-30,51.0,80.7,0.0,8.0,Newcastle upon Tyne
2023-05-31,52.4,78.1,0.0,8.9,Newcastle upon Tyne
2023-06-01,50.5,80.7,0.0,12.8,Newcastle upon Tyne
2022-05-01,54.3,65.9,0.0,8.8,London
2022-05-02,55.1,68.8,0.0,4.7,London
2022-05-03,54.7,77.1,0.0,7.0,London
